Detector geometry infos
Layer / Ladder / Module / Mid_Strip / Mid_Segment / Xrange / Yrange / Zrange / Xmid / Ymid / Zmid
8 / 16 / 5 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / -63.1875
8 / 16 / 6 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / -53.9184
8 / 16 / 7 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / -43.7787
8 / 16 / 8 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / -34.2824
8 / 16 / 9 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / -24.2189
8 / 16 / 10 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / -14.4936
8 / 16 / 11 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / -4.50683
8 / 16 / 12 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / 5.44923
8 / 16 / 13 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / 15.2792
8 / 16 / 14 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / 25.3079
8 / 16 / 15 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / 34.9081
8 / 16 / 16 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / 45.0132
8 / 16 / 17 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.025 / -26.4082 / 63.7551 / 54.3853
8 / 16 / 18 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.025 / -26.6395 / 64.3135 / 64.5663
8 / 16 / 19 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.02499 / -26.4082 / 63.7551 / 73.7122
8 / 16 / 20 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.02499 / -26.6395 / 64.3135 / 83.9685
8 / 16 / 21 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.02499 / -26.4082 / 63.7551 / 92.8899
8 / 16 / 22 / 507.5 / 0.5 / -8.43964 / -3.49582 / 5.02499 / -26.6395 / 64.3135 / 103.221
8 / 16 / 23 / 507.5 / 0.5 / -8.43964 / -3.49581 / 5.02499 / -26.4082 / 63.7551 / 111.919
8 / 17 / 0 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.8061 / 58.5539 / -111.921
8 / 17 / 1 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.5039 / 58.0305 / -101.557
8 / 17 / 2 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.8061 / 58.5539 / -92.7367
8 / 17 / 3 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.5039 / 58.0305 / -82.4464
8 / 17 / 4 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.8061 / 58.5539 / -73.4027
8 / 17 / 5 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / -63.1875
8 / 17 / 6 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / -53.9184
8 / 17 / 7 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / -43.7787
8 / 17 / 8 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / -34.2824
8 / 17 / 9 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / -24.2189
8 / 17 / 10 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / -14.4936
8 / 17 / 11 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / -4.50683
8 / 17 / 12 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / 5.44923
8 / 17 / 13 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / 15.2792
8 / 17 / 14 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / 25.3079
8 / 17 / 15 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / 34.9081
8 / 17 / 16 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / 45.0132
8 / 17 / 17 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.5039 / 58.0305 / 54.3853
8 / 17 / 18 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.025 / -33.8061 / 58.5539 / 64.5663
8 / 17 / 19 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.5039 / 58.0305 / 73.7122
8 / 17 / 20 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.8061 / 58.5539 / 83.9685
8 / 17 / 21 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.5039 / 58.0305 / 92.8899
8 / 17 / 22 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.8061 / 58.5539 / 103.221
8 / 17 / 23 / 507.5 / 0.5 / -7.91114 / -4.5675 / 5.02499 / -33.5039 / 58.0305 / 111.919
8 / 18 / 0 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.3773 / 55.2272 / -111.921
8 / 18 / 1 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.0094 / 54.7477 / -101.557
8 / 18 / 2 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.3773 / 55.2272 / -92.7367
8 / 18 / 3 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.0094 / 54.7477 / -82.4464
8 / 18 / 4 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.3773 / 55.2272 / -73.4027
8 / 18 / 5 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / -63.1875
8 / 18 / 6 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / -53.9184
8 / 18 / 7 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / -43.7787
8 / 18 / 8 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / -34.2824
8 / 18 / 9 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / -24.2189
8 / 18 / 10 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / -14.4936
8 / 18 / 11 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / -4.50683
8 / 18 / 12 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / 5.44923
8 / 18 / 13 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / 15.2792
8 / 18 / 14 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / 25.3079
8 / 18 / 15 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / 34.9081
8 / 18 / 16 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / 45.0132
8 / 18 / 17 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.0094 / 54.7477 / 54.3853
8 / 18 / 18 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.025 / -42.3773 / 55.2272 / 64.5663
8 / 18 / 19 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.0094 / 54.7477 / 73.7122
8 / 18 / 20 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.3773 / 55.2272 / 83.9685
8 / 18 / 21 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.0094 / 54.7477 / 92.8899
8 / 18 / 22 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.3773 / 55.2272 / 103.221
8 / 18 / 23 / 507.5 / 0.5 / -7.24728 / -5.56104 / 5.02499 / -42.0094 / 54.7477 / 111.919
8 / 19 / 0 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.809 / 47.809 / -111.921
8 / 19 / 1 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.3817 / 47.3817 / -101.557
8 / 19 / 2 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.809 / 47.809 / -92.7367
8 / 19 / 3 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.3817 / 47.3817 / -82.4464
8 / 19 / 4 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.809 / 47.809 / -73.4027
8 / 19 / 5 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / -63.1875
8 / 19 / 6 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / -53.9184
8 / 19 / 7 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / -43.7787
8 / 19 / 8 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / -34.2824
8 / 19 / 9 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / -24.2189
8 / 19 / 10 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / -14.4936
8 / 19 / 11 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / -4.50683
8 / 19 / 12 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / 5.44923
8 / 19 / 13 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / 15.2792
8 / 19 / 14 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / 25.3079
8 / 19 / 15 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / 34.9081
8 / 19 / 16 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / 45.0132
8 / 19 / 17 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.3817 / 47.3817 / 54.3853
8 / 19 / 18 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.025 / -47.809 / 47.809 / 64.5663
8 / 19 / 19 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.3817 / 47.3817 / 73.7122
8 / 19 / 20 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.809 / 47.809 / 83.9685
8 / 19 / 21 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.3817 / 47.3817 / 92.8899
8 / 19 / 22 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.809 / 47.809 / 103.221
8 / 19 / 23 / 507.5 / 0.5 / -6.45942 / -6.45942 / 5.02499 / -47.3817 / 47.3817 / 111.919
8 / 20 / 0 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -55.2272 / 42.3773 / -111.921
8 / 20 / 1 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -54.7477 / 42.0094 / -101.557
8 / 20 / 2 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -55.2272 / 42.3773 / -92.7367
8 / 20 / 3 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -54.7477 / 42.0094 / -82.4464
8 / 20 / 4 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -55.2272 / 42.3773 / -73.4027
8 / 20 / 5 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / -63.1875
8 / 20 / 6 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / -53.9184
8 / 20 / 7 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / -43.7787
8 / 20 / 8 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / -34.2824
8 / 20 / 9 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / -24.2189
8 / 20 / 10 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / -14.4936
8 / 20 / 11 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / -4.50683
8 / 20 / 12 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / 5.44923
8 / 20 / 13 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / 15.2792
8 / 20 / 14 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / 25.3079
8 / 20 / 15 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / 34.9081
8 / 20 / 16 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / 45.0132
8 / 20 / 17 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -54.7477 / 42.0094 / 54.3853
8 / 20 / 18 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.025 / -55.2272 / 42.3773 / 64.5663
8 / 20 / 19 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -54.7477 / 42.0094 / 73.7122
8 / 20 / 20 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -55.2272 / 42.3773 / 83.9685
8 / 20 / 21 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -54.7477 / 42.0094 / 92.8899
8 / 20 / 22 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -55.2272 / 42.3773 / 103.221
8 / 20 / 23 / 507.5 / 0.5 / -5.56104 / -7.24728 / 5.02499 / -54.7477 / 42.0094 / 111.919
8 / 21 / 0 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.5539 / 33.8061 / -111.921
8 / 21 / 1 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.0305 / 33.5039 / -101.557
8 / 21 / 2 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.5539 / 33.8061 / -92.7367
8 / 21 / 3 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.0305 / 33.5039 / -82.4464
8 / 21 / 4 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.5539 / 33.8061 / -73.4027
8 / 21 / 5 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / -63.1875
8 / 21 / 6 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / -53.9184
8 / 21 / 7 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / -43.7787
8 / 21 / 8 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / -34.2824
8 / 21 / 9 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / -24.2189
8 / 21 / 10 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / -14.4936
8 / 21 / 11 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / -4.50683
8 / 21 / 12 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / 5.44923
8 / 21 / 13 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / 15.2792
8 / 21 / 14 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / 25.3079
8 / 21 / 15 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / 34.9081
8 / 21 / 16 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / 45.0132
8 / 21 / 17 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.0305 / 33.5039 / 54.3853
8 / 21 / 18 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.025 / -58.5539 / 33.8061 / 64.5663
8 / 21 / 19 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.0305 / 33.5039 / 73.7122
8 / 21 / 20 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.5539 / 33.8061 / 83.9685
8 / 21 / 21 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.0305 / 33.5039 / 92.8899
8 / 21 / 22 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.5539 / 33.8061 / 103.221
8 / 21 / 23 / 507.5 / 0.5 / -4.5675 / -7.91114 / 5.02499 / -58.0305 / 33.5039 / 111.919
8 / 22 / 0 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.02499 / -64.3135 / 26.6395 / -111.921
8 / 22 / 1 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.02499 / -63.7551 / 26.4082 / -101.557
8 / 22 / 2 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.02499 / -64.3135 / 26.6395 / -92.7367
8 / 22 / 3 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.02499 / -63.7551 / 26.4082 / -82.4464
8 / 22 / 4 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.02499 / -64.3135 / 26.6395 / -73.4027
8 / 22 / 5 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / -63.1875
8 / 22 / 6 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / -53.9184
8 / 22 / 7 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / -43.7787
8 / 22 / 8 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / -34.2824
8 / 22 / 9 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / -24.2189
8 / 22 / 10 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / -14.4936
8 / 22 / 11 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / -4.50683
8 / 22 / 12 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / 5.44923
8 / 22 / 13 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / 15.2792
8 / 22 / 14 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / 25.3079
8 / 22 / 15 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / 34.9081
8 / 22 / 16 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / 45.0132
8 / 22 / 17 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.025 / -63.7551 / 26.4082 / 54.3853
8 / 22 / 18 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.025 / -64.3135 / 26.6395 / 64.5663
8 / 22 / 19 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.02499 / -63.7551 / 26.4082 / 73.7122
8 / 22 / 20 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.02499 / -64.3135 / 26.6395 / 83.9685
8 / 22 / 21 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.02499 / -63.7551 / 26.4082 / 92.8899
8 / 22 / 22 / 507.5 / 0.5 / -3.49582 / -8.43964 / 5.02499 / -64.3135 / 26.6395 / 103.221
8 / 22 / 23 / 507.5 / 0.5 / -3.49581 / -8.43964 / 5.02499 / -63.7551 / 26.4082 / 111.919
8 / 23 / 0 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -65.3084 / 17.4993 / -111.921
8 / 23 / 1 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -64.7246 / 17.3429 / -101.557
8 / 23 / 2 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -65.3084 / 17.4993 / -92.7367
8 / 23 / 3 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -64.7246 / 17.3429 / -82.4464
8 / 23 / 4 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -65.3084 / 17.4993 / -73.4027
8 / 23 / 5 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / -63.1875
8 / 23 / 6 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / -53.9184
8 / 23 / 7 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / -43.7787
8 / 23 / 8 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / -34.2824
8 / 23 / 9 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / -24.2189
8 / 23 / 10 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / -14.4936
8 / 23 / 11 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / -4.50683
8 / 23 / 12 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / 5.44923
8 / 23 / 13 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / 15.2792
8 / 23 / 14 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / 25.3079
8 / 23 / 15 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / 34.9081
8 / 23 / 16 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / 45.0132
8 / 23 / 17 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -64.7246 / 17.3429 / 54.3853
8 / 23 / 18 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.025 / -65.3084 / 17.4993 / 64.5663
8 / 23 / 19 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -64.7246 / 17.3429 / 73.7122
8 / 23 / 20 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -65.3084 / 17.4993 / 83.9685
8 / 23 / 21 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -64.7246 / 17.3429 / 92.8899
8 / 23 / 22 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -65.3084 / 17.4993 / 103.221
8 / 23 / 23 / 507.5 / 0.5 / -2.36432 / -8.82373 / 5.02499 / -64.7246 / 17.3429 / 111.919
8 / 24 / 0 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -69.0169 / 9.08624 / -111.921
8 / 24 / 1 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -68.4176 / 9.00735 / -101.557
8 / 24 / 2 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -69.0169 / 9.08624 / -92.7367
8 / 24 / 3 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -68.4176 / 9.00735 / -82.4464
8 / 24 / 4 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -69.0169 / 9.08624 / -73.4027
8 / 24 / 5 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / -63.1875
8 / 24 / 6 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / -53.9184
8 / 24 / 7 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / -43.7787
8 / 24 / 8 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / -34.2824
8 / 24 / 9 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / -24.2189
8 / 24 / 10 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / -14.4936
8 / 24 / 11 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / -4.50683
8 / 24 / 12 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / 5.44923
8 / 24 / 13 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / 15.2792
8 / 24 / 14 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / 25.3079
8 / 24 / 15 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / 34.9081
8 / 24 / 16 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / 45.0132
8 / 24 / 17 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -68.4176 / 9.00735 / 54.3853
8 / 24 / 18 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.025 / -69.0169 / 9.08624 / 64.5663
8 / 24 / 19 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -68.4176 / 9.00735 / 73.7122
8 / 24 / 20 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -69.0169 / 9.08624 / 83.9685
8 / 24 / 21 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -68.4176 / 9.00735 / 92.8899
8 / 24 / 22 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -69.0169 / 9.08624 / 103.221
8 / 24 / 23 / 507.5 / 0.5 / -1.19235 / -9.05685 / 5.02499 / -68.4176 / 9.00735 / 111.919
8 / 25 / 0 / 507.5 / 0.5 / 0 / -9.135 / 5.02499 / -67.6122 / -2.38419e-07 / -111.921
8 / 25 / 1 / 507.5 / 0.5 / 0 / -9.135 / 5.02499 / -67.0078 / -2.38419e-07 / -101.557
8 / 25 / 2 / 507.5 / 0.5 / 0 / -9.135 / 5.02499 / -67.6122 / -2.38419e-07 / -92.7367
8 / 25 / 3 / 507.5 / 0.5 / 0 / -9.135 / 5.02499 / -67.0078 / -2.38419e-07 / -82.4464
8 / 25 / 4 / 507.5 / 0.5 / 0 / -9.135 / 5.02499 / -67.6122 / -2.38419e-07 / -73.4027
8 / 25 / 5 / 507.5 / 0.5 / 0 / -9.135 / 5.025 / -67.0078 / -2.38419e-07 / -63.1875
8 / 25 / 6 / 507.5 / 0.5 / 0 / -9.135 / 5.025 / -67.6122 / -2.38419e-07 / -53.9184
8 / 25 / 7 / 507.5 / 0.5 / 0 / -9.135 / 5.025 / -67.0078 / -2.38419e-07 / -43.7787
8 / 25 / 8 / 507.5 / 0.5 / 0 / -9.135 / 5.025 / -67.6122 / -2.38419e-07 / -34.2824
